destination_id,title,avg_rating,voted_by,genre,history,art_and_architecture,nature,adventure,entertainment,health_and_lifestyle,food,industries,religious
1891,Star World Tours & Travels P Ltd,5.0,4,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1892,Karma Holidays,5.0,4,"['City Tours', 'Sightseeing Tours']",True,True,False,False,True,False,False,False,False
1893,Pokhara Nepal Dance Lessons,5.0,4,['Lessons & Workshops'],False,False,False,False,False,False,False,True,False
1894,Everest Cooking Class and Meal in a Kathmandu Grill Restaurant & Wine Bar,5.0,4,['Cooking Classes'],False,False,False,False,False,False,True,False,False
1895,Great Wall Nepal,4.5,11,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1896,Angel Hands Cashmere Store,5.0,6,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
1897,Trekking the Himalaya,5.0,5,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
1898,Red Reach Himalaya Trek,5.0,4,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
1899,Quad Bike Nepal,5.0,4,"['4WD, ATV & Off-Road Tours', 'Adrenaline & Extreme Tours']",False,False,False,True,False,False,False,False,False
1900,Nepal Trekking Pro,5.0,5,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
1901,Nature Knit,4.0,10,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
1902,Ever Green Trekking,4.5,8,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
1903,Grade Five Adventures Nepal,5.0,9,"['Historical & Heritage Tours', 'Sightseeing Tours']",True,True,False,False,False,False,False,False,False
1904,Ski Guides Nepal,5.0,9,"['Multi-day Tours', 'Ski & Snow Tours']",True,False,False,False,False,False,False,False,False
1905,Evergreen Paragliding,5.0,6,['Parasailing & Paragliding'],False,False,False,True,False,False,False,False,False
1906,Travel himalaya Nepal Treks,5.0,17,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
1907,Ace Hiking,5.0,4,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
1908,Chamling Spa & Beauty Parlour,5.0,21,['Spas'],False,False,False,False,False,True,False,False,False
1909,8 Eyes Travel,5.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1910,Himalayan Wanderer - Private Day Tours,5.0,6,"['Historical & Heritage Tours', 'Private Tours']",True,True,False,False,False,False,False,False,False
1911,Masseur SPA,5.0,3,['Adrenaline & Extreme Tours'],False,False,True,True,False,False,False,False,False
1912,One Tree Stop,5.0,5,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
1913,Trip Concern Pvt ltd,5.0,10,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1914,AmaDablam Adventures,4.5,6,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
1915,La'Asia Salon and Spa,5.0,3,['Spas'],False,False,False,False,False,True,False,False,False
1916,Tenjin Eco Trek,5.0,4,"['Climbing Tours', 'Hiking Trails']",False,False,True,True,False,False,False,False,False
1917,Himalaya Caravan Adventure,4.5,7,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
1918,Traveling Spoon,5.0,4,"['Cooking Classes', 'Food Tours']",False,False,False,False,False,False,True,False,False
1919,Rum Doodle,3.5,73,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
1920,Alpha and Omega Yoga Center,5.0,4,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
1921,Nepal Dream,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1922,The Himalayas,5.0,4,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1923,Tranquility Spa,4.0,7,['Spas'],False,False,False,False,False,True,False,False,False
1924,Shona's Alpine,3.5,17,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
1925,Himalayan Wild Treks,5.0,4,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
1926,Ganesh Himal Trekking & Tours,4.5,45,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
1927,Explore Chitwan Holidays - Chitwan,5.0,3,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1928,Beat Trekking,5.0,3,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
1929,Fewa Trail Treks - Lumbini,5.0,3,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1930,Navigate Outdoor,5.0,3,"['Multi-day Tours', 'Bike Tours']",True,False,False,False,False,False,False,False,False
1931,Paradise Destination,5.0,3,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
1932,Nepatrek,4.5,6,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
1933,Mactrek & Expedition (P) Ltd - Helicopter Day Tours,5.0,5,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
1934,World Highest Trek,5.0,3,"['Multi-day Tours', 'Boat Tours']",True,False,False,False,False,False,False,False,False
1935,Sakura Spa,5.0,4,['Spas'],False,False,False,False,False,True,False,False,False
1936,Trip To Nepal,4.0,7,"['Cultural Tours', 'Walking Tours']",False,True,False,False,False,False,False,False,True
1937,Beyond Base Camp Treks,5.0,3,"['Walking Tours', 'Climbing Tours']",False,False,False,False,False,False,False,False,False
1938,Tiger Encounter,5.0,3,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
1939,Nepal Treks Tours,5.0,3,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1940,Raju Bhandari,5.0,3,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
1941,Trek With Ngima,5.0,3,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
1942,Rhododendron Adventure,5.0,3,"['Sightseeing Tours', 'Hiking & Camping Tours']",False,True,True,True,False,False,False,False,False
1943,Everest Mountain Bike - Day Tours,5.0,5,['Bike Tours'],False,False,False,True,False,False,False,False,False
1944,Carena Trek & Adventure,5.0,3,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
1945,Himalayan Travel Consultant,5.0,3,"['Taxis & Shuttles', 'Walking Tours']",False,False,False,False,False,False,False,False,False
1946,Diana Travels & Tours PVTLTD and Diana Trekking,4.5,6,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
1947,Himalaya Ontop Organic Coffee Estate,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1948,Bootprints,5.0,8,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
1949,Botanical Treks & Excursion,5.0,3,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
1950,JUNGLE SAFARI RESORT,5.0,3,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
1951,Up Everest,5.0,3,"['Canyoning & Rappelling Tours', '4WD, ATV & Off-Road Tours']",False,False,False,True,False,False,False,False,False
1952,Swiss - Nepal Family Trekking & Expedition,5.0,5,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1953,Nepal Motorbike Tour,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1954,Nepal Venture Treks & Expedition Pvt Ltd,5.0,3,"['Safaris', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
1955,Ajay Dahal,5.0,3,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
1956,New Road Travels,5.0,3,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
1957,Khempalung Adventure PvtLtd,5.0,3,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
1958,Volunteer in Nepal,5.0,3,['Multi-day Tours'],True,False,False,False,False,False,False,False,False
1959,Himalayan Hidden Treasure,5.0,4,"['River Rafting & Tubing', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
1960,Nepal Everest Himalaya Hiking Pvt Ltd,5.0,3,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
1961,Jungle Safari Chitwan,4.0,7,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
1962,Everest Flight (P) Ltd,4.5,4,"['Helicopter Tours', 'Air Tours']",False,False,True,True,False,False,False,False,False
1963,Baral Adventures,5.0,3,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
1964,Himalayan Companion Treks and Expedition PvtLtd,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
1965,Sasane Sisterhood Trekking and Travel,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1966,Adventure Blossom Treks and Expedition PvtLtd,5.0,3,"['Safaris', 'Ski & Snow Tours']",False,False,True,True,False,False,False,False,False
1967,Great Everest Trek,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
1968,EliteTreks,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
1969,"Himalayan Spa, Thamel",4.5,21,['Spas'],False,False,False,False,False,True,False,False,False
1970,One Life Adventure Team,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1971,Visit Himalaya Treks,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1972,Chitwan Birdwatching,5.0,3,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
1973,Goreto Treks,5.0,3,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
1974,Real Sherpa Adventures,5.0,3,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
1975,Danphe Adventure,5.0,13,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1976,Oriental Journeys Tours,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1977,VSN Tour & Treks Nepal,5.0,8,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1978,Messenger Tours and Travel,5.0,8,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
1979,Wild Yeti,5.0,7,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
1980,Tribeni Trek,5.0,4,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
1981,Rafting Star,5.0,9,"['River Rafting & Tubing', 'Kayaking & Canoeing']",False,False,False,True,False,False,False,False,False
1982,Mercy Holidays,4.0,6,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1983,Himalayan Excursion Nepal,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1984,Together Nepal Travel & Tours,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
1985,Explore Dolpo,5.0,3,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
1986,Tealaya,5.0,3,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
1987,Yatri Nepal Adventures,5.0,3,"['Historical & Heritage Tours', 'Climbing Tours']",True,True,False,False,False,False,False,False,False
1988,Lovely Nepal Tours & Travels,5.0,4,"['Adrenaline & Extreme Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
1989,Photo Travel,5.0,3,"['Adrenaline & Extreme Tours', 'Historical & Heritage Tours']",False,False,True,True,False,False,False,False,False
1990,"Asia Vision Treks & Tours, Nepal",5.0,3,"['Multi-day Tours', 'Helicopter Tours']",True,False,False,False,False,False,False,False,False
1991,Trek Venture Nepal PvtLtd,5.0,3,"['Safaris', 'Climbing Tours']",False,False,True,True,False,False,False,False,False
1992,Himalayan Flights,4.5,6,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
1993,Hi On Life Adventures Pvt Ltd,5.0,30,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
1994,Ganga Jamuna Adventure Treks & Expedition,5.0,7,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
1995,Adventure Mountain Guide Team,5.0,4,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
1996,Temples and Mountain Tours,5.0,8,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1997,AAA Transport,5.0,3,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
1998,Hike Manaslu,5.0,3,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
1999,Leisure Time Nepal Travels & Tours,5.0,3,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
2000,Tranquility Spa - Lazimpat,4.5,64,['Spas'],False,False,False,False,False,True,False,False,False
2001,Himalayan River Operator Nepal - Private Day Tours,5.0,17,['Private Tours'],False,False,True,False,False,False,False,False,False
2002,Chitwan National Park Jungle Safari,4.5,3,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
2003,Himalayan Local Guide,5.0,7,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
2004,Rousing Adventure,5.0,4,"['Historical & Heritage Tours', 'Eco Tours']",True,True,False,False,False,False,False,False,False
2005,Ramdung Trek and Expedition - Private Day Tours,5.0,15,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
2006,Himalayan Yatri Trekking,5.0,3,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
2007,Nature House Treks & Expedition - Day Tour to Shivapuri,5.0,5,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
2008,Himalayan Cooking School,5.0,3,"['Lessons & Workshops', 'Cooking Classes']",False,False,False,False,False,False,False,True,False
2009,Mount Summit Treks,5.0,2,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
2010,Go Bungy Nepal,5.0,2,['Climbing Tours'],False,False,True,True,False,False,False,False,False
2011,Sherpa Himalaya Treks & Expedition Pvt Ltd,5.0,3,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
2012,Himalayan Aster Treks,5.0,27,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
2013,Active Everest Trek & Expeditions,5.0,3,"['Multi-day Tours', 'Eco Tours']",True,False,False,False,False,False,False,False,False
2014,Yuai Clinic,4.5,5,['Spas'],False,False,False,False,False,True,False,False,False
2015,Massage,5.0,64,['Spas'],False,False,False,False,False,True,False,False,False
2016,Clear Line Travel and Tours,5.0,4,"['Cultural Tours', 'Bike Tours']",False,True,False,False,False,False,False,False,True
2017,Manaslu Expert,5.0,2,"['Safaris', 'Ski & Snow Tours']",False,False,True,True,False,False,False,False,False
2018,Om Cashmere and Pashmina Land,5.0,4,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2019,Happy Feet Travel,5.0,4,['River Rafting & Tubing'],False,False,False,True,False,False,False,False,False
2020,Cartipur,5.0,12,"['Multi-day Tours', '4WD, ATV & Off-Road Tours']",True,False,False,False,False,False,False,False,False
2021,ROBINSON CRUSOE HOLIDAYS,5.0,2,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
2022,Himalayan Glory Travels and Tours - Day Tours Kathmandu,5.0,4,"['City Tours', 'Historical & Heritage Tours']",True,True,False,False,True,False,False,False,False
2023,Nepal Tourism Adventure Private limited,5.0,12,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
2024,Trekking Explore Nepal,5.0,3,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
2025,Scenic Mountain Travels & Tours,5.0,4,['Nature & Wildlife Tours'],False,False,True,True,False,False,False,False,False
2026,Om Shanti Spa,5.0,2,['Paint & Pottery Studios'],True,True,False,False,False,False,False,False,False
2027,Legend's Khukuri Gallery,5.0,4,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2028,Ayatana Spa,4.0,7,['Spas'],False,False,False,False,False,True,False,False,False
2029,Alpine Exodus,5.0,3,"['River Rafting & Tubing', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
2030,Snow Peak Tour & Travels,5.0,2,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
2031,A One Treks,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2032,Holiday Tours Nepal,5.0,2,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
2033,IN -OUTDOOR Trekking,5.0,2,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
2034,Osho Divine Zone,4.5,27,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
2035,Windhorse Stables,4.5,4,['Horseback Riding Tours'],False,False,False,True,False,False,False,False,False
2036,Nepal Himalayas Trekking,5.0,2,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
2037,Nepal Authentic Treks & Expeditions,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2038,Nepal Rudraksha (Himalaya Rudraksha Bhandar),5.0,2,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2039,Touching The Void Trekking Nepal,4.0,8,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
2040,Car Hub Nepal,5.0,3,"['Bus Services', 'Taxis & Shuttles']",False,False,False,False,False,False,False,False,False
2041,Old House Cafe,4.0,12,['Bars & Clubs'],False,False,False,False,True,False,False,False,False
2042,Off Road Nepal PvtLtd,5.0,2,"['4WD, ATV & Off-Road Tours', 'Adrenaline & Extreme Tours']",False,False,False,True,False,False,False,False,False
2043,Nepal Handloom Silk industry,5.0,4,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2044,Explore Holy Buddha’s Birth Place - Lumbini,5.0,2,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
2045,Himalaya Treks Nepal,4.5,3,"['Helicopter Tours', 'Bike Tours']",False,False,True,True,False,False,False,False,False
2046,Global Axis Travels,5.0,4,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
2047,Chandika Homestay,5.0,2,['Day Trips'],False,False,False,False,False,False,False,False,False
2048,Sonu Tours and Travels pvt ltd,5.0,2,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
2049,HourGlass,5.0,2,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2050,Patan Industrial Estate,4.5,6,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2051,Evergreen Adventure Nepal,5.0,4,"['Hiking & Camping Tours', 'Private Tours']",False,False,False,True,False,False,False,False,False
2052,Farouttrek,4.5,13,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
2053,Rupakot Holidays,5.0,2,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
2054,Boundless Adventure PLtd,5.0,2,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
2055,Happy Feet Reflexology,5.0,2,"['Escape Games', 'Taxis & Shuttles']",False,False,False,True,True,False,False,False,False
2056,Simrik Air,4.5,3,"['Helicopter Tours', 'Air Tours']",False,False,True,True,False,False,False,False,False
2057,Climbing Himalaya,5.0,2,"['Canyoning & Rappelling Tours', 'Ski & Snow Tours']",False,False,False,True,False,False,False,False,False
2058,Best Treks Nepal PLtd,5.0,2,"['Multi-day Tours', 'River Rafting & Tubing']",True,False,False,False,False,False,False,False,False
2059,Cinema Under The Moon,4.5,5,['Movie Theaters'],False,True,False,False,True,False,False,False,False
2060,Heaven Nepal,5.0,2,"['Eco Tours', 'Hiking & Camping Tours']",False,False,False,True,False,False,False,False,False
2061,Native Everest Treks Pvt Ltd,5.0,2,"['Multi-day Tours', 'Canyoning & Rappelling Tours']",True,False,False,False,False,False,False,False,False
2062,Rhitu Saugat,5.0,3,['Speciality & Gift Shops'],True,True,False,False,False,False,False,False,False
2063,Mission Nepal Holiday - Day Tour,5.0,2,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
2064,Anil Manandhar,5.0,2,"['4WD, ATV & Off-Road Tours', 'Safaris']",False,False,False,True,False,False,False,False,False
2065,Lead Nepal Treks Pvt  Ltd,5.0,2,"['4WD, ATV & Off-Road Tours', 'Safaris']",False,False,False,True,False,False,False,False,False
2066,PersijsNET,5.0,2,"['Canyoning & Rappelling Tours', 'Taxis & Shuttles']",False,False,False,True,False,False,False,False,False
2067,Trek Through Nepal,5.0,2,"['Parasailing & Paragliding', 'City Tours']",False,False,False,True,False,False,False,False,False
2068,Snowy Dream World Treks & Expeditions,5.0,2,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
2069,Rejoice Spa,5.0,6,['Spas'],False,False,False,False,False,True,False,False,False
2070,Moonline Tours,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2071,Mowgli's Eco Adventure,5.0,2,"['Eco Tours', 'Photography Tours']",False,False,False,True,False,False,False,False,False
2072,Manaslu Base Camp Trek,5.0,2,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
2073,Adventure Mila Travels & Trekking,5.0,2,"['City Tours', 'Helicopter Tours']",True,True,False,False,True,False,False,False,False
2074,Indreni Nepal Trekking,5.0,2,"['Parasailing & Paragliding', 'River Rafting & Tubing']",False,False,False,True,False,False,False,False,False
2075,Life & Journey Tour & Adventure Pvt Ltd,5.0,2,"['4WD, ATV & Off-Road Tours', 'Safaris']",False,False,False,True,False,False,False,False,False
2076,Langtang Treks Nepal,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2077,Buddha Paragliding,5.0,2,"['Parasailing & Paragliding', 'River Rafting & Tubing']",False,False,False,True,False,False,False,False,False
2078,Gratitude Travels,5.0,2,"['Walking Tours', 'Climbing Tours']",False,False,False,False,False,False,False,False,False
2079,Nepal International Treks,5.0,2,"['Adrenaline & Extreme Tours', 'Private Tours']",False,False,True,True,False,False,False,False,False
2080,Pure Nepal Home Made Spices & Tea Center,4.5,4,['Coffee & Tea Tours'],False,False,False,False,True,False,True,False,False
2081,Transport in Nepal,5.0,2,['Taxis & Shuttles'],False,False,False,False,False,False,False,False,False
2082,Yakky Tours,5.0,2,"['Multi-day Tours', 'Private Tours']",True,False,False,False,False,False,False,False,False
2083,Eco Foot Spa,5.0,2,"['Multi-day Tours', 'Adrenaline & Extreme Tours']",True,False,False,False,False,False,False,False,False
2084,Lowa Art Gallery & Book Shop,5.0,2,"['Speciality & Gift Shops', 'Art Galleries']",True,True,False,False,False,False,False,False,False
2085,Helicopter Tours Nepal,5.0,2,"['Parasailing & Paragliding', 'Helicopter Tours']",False,False,False,True,False,False,False,False,False
2086,Himalayan Range International Treks & Expedition,5.0,6,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
2087,Malka Travel and Tours,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2088,Apsara Treks,5.0,13,"['Multi-day Tours', 'Cultural Tours']",True,False,False,False,False,False,False,False,False
2089,Wild Stone Adventure,5.0,3,['Other Outdoor Activities'],False,False,False,False,True,False,False,False,False
2090,Rossfit Optimising Performance,5.0,2,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
2091,Glance Himalaya Tours,5.0,2,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
2092,iexperiencelocal,5.0,2,"['Multi-day Tours', 'Coffee & Tea Tours']",True,False,False,False,False,False,False,False,False
2093,Solukhumbu Treks and Expedition,5.0,2,"['Walking Tours', 'Hiking & Camping Tours']",False,False,False,False,False,False,False,False,False
2094,Far Above The Clouds,5.0,2,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
2095,Holiday Mountain Treks & Expedition,5.0,2,"['Sightseeing Tours', 'Day Trips']",False,True,True,True,False,False,False,False,False
2096,Himganga Treks and Expedition,5.0,2,"['Multi-day Tours', 'Climbing Tours']",True,False,False,False,False,False,False,False,False
2097,Everest Base Camp Helicopter Tour,5.0,2,['Helicopter Tours'],False,False,True,True,False,False,False,False,False
2098,Mount Putha Adventure,5.0,2,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
2099,Lifetime Nepal Treks and Tours Pvt Ldt,4.0,4,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
2100,Nepal Vacation P ltd,5.0,2,"['Multi-day Tours', 'Taxis & Shuttles']",True,False,False,False,False,False,False,False,False
2101,Simrik Real Nepal Treks & Expeditions,4.5,74,"['Cultural Tours', 'Historical & Heritage Tours']",False,True,False,False,False,False,False,False,True
2102,Heli Air Nepal,4.5,18,"['Helicopter Tours', 'Sightseeing Tours']",False,False,True,True,False,False,False,False,False
2103,Tibet Tours Nepal,5.0,2,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
2104,Visit Subhakamana Travels & Tours,4.5,2,"['Parasailing & Paragliding', '4WD, ATV & Off-Road Tours']",False,False,False,True,False,False,False,False,False
2105,Wanderlust Himalaya Adventures,5.0,2,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2106,VinyasaNepal,5.0,6,['Yoga & Pilates'],False,False,False,False,False,True,False,False,False
2107,Kathmandu Day Tours,5.0,4,['Sightseeing Tours'],False,True,True,True,False,False,False,False,False
2108,Majestic Travel and Tours,5.0,3,"['River Rafting & Tubing', 'Private Tours']",False,False,False,True,False,False,False,False,False
2109,Precious Adventures,5.0,2,"['City Tours', 'Multi-day Tours']",True,True,False,False,True,False,False,False,False
2110,Escape Nepal Holidays,5.0,3,"['Multi-day Tours', 'Walking Tours']",True,False,False,False,False,False,False,False,False
2111,Astha Adventure Treks & Expedition,5.0,6,"['Multi-day Tours', 'Safaris']",True,False,False,False,False,False,False,False,False
2112,GoNepalaya_treks_& expedition_pvtltd,5.0,2,"['Parasailing & Paragliding', 'Multi-day Tours']",False,False,False,True,False,False,False,False,False
2113,Absolute Himalaya Treks & Expedition Pvt Ltd,5.0,2,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
2114,Leisure Aim Travels & Tours,5.0,2,"['City Tours', 'Cultural Tours']",True,True,False,False,True,False,False,False,False
2115,GoNepal,5.0,2,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
2116,Nepal viaje,5.0,3,['Hiking & Camping Tours'],False,False,False,True,False,False,False,False,False
2117,Himalayan Waves Trekking,5.0,2,"['Multi-day Tours', 'Sightseeing Tours']",True,False,False,False,False,False,False,False,False
2118,Exploring Nature Adventure,5.0,2,"['Parasailing & Paragliding', 'Canyoning & Rappelling Tours']",False,False,False,True,False,False,False,False,False
2119,The Tour Trek Travel Nepal,5.0,2,"['Walking Tours', 'Eco Tours']",False,False,False,False,False,False,False,False,False
2120,Everest Adventures Team,5.0,2,"['Climbing Tours', 'Hiking & Camping Tours']",False,False,True,True,False,False,False,False,False
2121,Mountain Spirit Adventure,5.0,2,"['Multi-day Tours', 'Hiking & Camping Tours']",True,False,False,False,False,False,False,False,False
